"keyPhotoID","OutcropPhoto","Photomicrograph","CLImage","OtherImage","TSOverview","OtherDocument","WayptIDKey","MacrostructureID","SampleIDKey","TSDescID","PhotoLinkRelative2"
1117,1,0,0,0,0,0,746,268,239,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\148_17-WB-5c_0064.JPG"
1118,1,0,0,0,0,0,746,268,239,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\148_17-WB-5c_0065.JPG"
1119,1,0,0,0,0,0,746,268,239,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\148_17-WB-5c_0067.JPG"
1120,1,0,0,0,0,0,746,268,238,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\148_17-WB-5b_0062.JPG"
1121,1,0,0,0,0,0,746,268,238,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\148_17-WB-5b_0063.JPG"
1122,1,0,0,0,0,0,746,268,237,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\148_17-WB-5a_0060.JPG"
1123,1,0,0,0,0,0,746,268,237,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\148_17-WB-5a_0061.JPG"
1124,1,0,0,0,0,0,746,268,236,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\148_17-WB-5_0058.JPG"
1125,1,0,0,0,0,0,746,268,236,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\148_17-WB-5_0059.JPG"
1126,1,0,0,0,0,0,741,267,235,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\143_17-WB-4b_0044.JPG"
1127,1,0,0,0,0,0,741,267,234,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\143_17-WB-4a_0043.JPG"
1128,1,0,0,0,0,0,741,267,233,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\143_17-WB-4_0037.JPG"
1129,1,0,0,0,0,0,741,267,233,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\143_17-WB-4_0038.JPG"
1130,1,0,0,0,0,0,741,267,233,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\143_17-WB-4_0039.JPG"
1131,1,0,0,0,0,0,741,267,233,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\143_17-WB-4_0040.JPG"
1132,1,0,0,0,0,0,741,267,233,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\143_17-WB-4_0042.JPG"
1133,1,0,0,0,0,0,721,265,231,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\123_17-WB-2b_0010.JPG"
1134,1,0,0,0,0,0,721,265,230,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\123_17-WB-2a_0009.JPG"
1135,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\123_17-WB-2_0011.JPG"
1136,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\123_17-WB-2_0012.JPG"
1137,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\123_17-WB-2_0013.JPG"
1138,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\123_17-WB-2_0014.JPG"
1139,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\123_17-WB-2_0015.JPG"
1140,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\123_17-WB-2_0016.JPG"
1141,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9015.JPG"
1142,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9016.JPG"
1143,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9017.JPG"
1144,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9018.JPG"
1145,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9019.JPG"
1146,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9020.JPG"
1147,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9021.JPG"
1148,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9022.JPG"
1149,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9023.JPG"
1150,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9024.JPG"
1151,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9025.JPG"
1152,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9026.JPG"
1153,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9027.JPG"
1154,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9028.JPG"
1155,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9029.JPG"
1156,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9030.JPG"
1157,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9031.JPG"
1158,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9032.JPG"
1159,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9033.JPG"
1160,1,0,0,0,0,0,721,265,229,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\123_17-WB-2_Agisoft__9034.JPG"
1161,1,0,0,0,0,0,720,264,228,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\122_17-WB-1c_0007.JPG"
1162,1,0,0,0,0,0,720,264,227,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\122_17-WB-1b_0006.JPG"
1163,1,0,0,0,0,0,720,264,226,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\122_17-WB-1a_0005.JPG"
1164,1,0,0,0,0,0,838,282,275,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\97_17-WB-109b__9168.JPG"
1165,1,0,0,0,0,0,838,282,275,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\97_17-WB-109b__9169.JPG"
1166,1,0,0,0,0,0,838,282,274,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\97_17-WB-109a__9166.JPG"
1167,1,0,0,0,0,0,838,282,274,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\97_17-WB-109a__9167.JPG"
1168,1,0,0,0,0,0,838,282,273,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\97_17-WB-109__9164.JPG"
1169,1,0,0,0,0,0,838,282,273,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\97_17-WB-109__9165.JPG"
1170,1,0,0,0,0,0,838,282,273,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\97_17-WB-109_overview__9170.JPG"
1171,1,0,0,0,0,0,838,282,273,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\97_17-WB-109_overview__9171.JPG"
1172,1,0,0,0,0,0,838,282,273,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\97_17-WB-109_overview__9172.JPG"
1173,1,0,0,0,0,0,838,282,273,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\97_17-WB-109_overview__9173.JPG"
1174,1,0,0,0,0,0,838,282,273,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\97_17-WB-109_overview__9174.JPG"
1175,1,0,0,0,0,0,838,282,273,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\97_17-WB-109_overview__9175.JPG"
1176,1,0,0,0,0,0,838,282,273,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\97_17-WB-109_overview__9176.JPG"
1177,1,0,0,0,0,0,838,282,273,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\97_17-WB-109_overview__9177.JPG"
1178,1,0,0,0,0,0,838,282,273,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\97_17-WB-109_overview__9178.JPG"
1179,1,0,0,0,0,0,836,281,272,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\95_17-WB-108__9146.JPG"
1180,1,0,0,0,0,0,836,281,272,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\95_17-WB-108__9147.JPG"
1181,1,0,0,0,0,0,836,281,272,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\95_17-WB-108__9148.JPG"
1182,1,0,0,0,0,0,836,281,272,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\95_17-WB-108__9149.JPG"
1183,1,0,0,0,0,0,836,281,272,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\95_17-WB-108_overview__9150.JPG"
1184,1,0,0,0,0,0,836,281,272,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\95_17-WB-108_overview__9151.JPG"
1185,1,0,0,0,0,0,836,281,272,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\95_17-WB-108_overview__9152.JPG"
1186,1,0,0,0,0,0,836,281,272,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\95_17-WB-108_overview__9153.JPG"
1187,1,0,0,0,0,0,836,281,272,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\95_17-WB-108_overview__9154.JPG"
1188,1,0,0,0,0,0,836,281,272,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\95_17-WB-108_overview__9155.JPG"
1189,1,0,0,0,0,0,836,281,272,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\95_17-WB-108_overview__9156.JPG"
1190,1,0,0,0,0,0,836,281,272,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\95_17-WB-108_overview__9157.JPG"
1191,1,0,0,0,0,0,836,281,272,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\95_17-WB-108_overview__9158.JPG"
1192,1,0,0,0,0,0,836,281,272,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\95_17-WB-108_overview__9159.JPG"
1193,1,0,0,0,0,0,836,281,272,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\95_17-WB-108_overview__9160.JPG"
1194,1,0,0,0,0,0,836,281,272,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\95_17-WB-108_overview__9161.JPG"
1195,1,0,0,0,0,0,836,281,272,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\95_17-WB-108_overview__9162.JPG"
1196,1,0,0,0,0,0,832,280,271,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\91_17-WB-107b__9145.JPG"
1197,1,0,0,0,0,0,832,280,270,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\91_17-WB-107a__9144.JPG"
1198,1,0,0,0,0,0,830,279,269,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\89_17-WB-106_9143.JPG"
1199,1,0,0,0,0,0,827,278,268,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\86_17-WB-105c__9142.JPG"
1200,1,0,0,0,0,0,827,278,267,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\86_17-WB-105b__9141.JPG"
1201,1,0,0,0,0,0,827,278,266,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\86_17-WB-105a__9140.JPG"
1202,1,0,0,0,0,0,827,278,265,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\86_17-WB-105_overview__9137.JPG"
1203,1,0,0,0,0,0,827,278,265,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\86_17-WB-105_overview__9138.JPG"
1204,1,0,0,0,0,0,827,278,265,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\86_17-WB-105_overview__9139.JPG"
1205,1,0,0,0,0,0,825,277,264,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104g__9135.JPG"
1206,1,0,0,0,0,0,825,277,264,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104g__9136.JPG"
1207,1,0,0,0,0,0,825,277,263,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104f__9133.JPG"
1208,1,0,0,0,0,0,825,277,263,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104f__9134.JPG"
1209,1,0,0,0,0,0,825,277,262,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104e__9130.JPG"
1210,1,0,0,0,0,0,825,277,262,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104e__9131.JPG"
1211,1,0,0,0,0,0,825,277,262,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104e__9132.JPG"
1212,1,0,0,0,0,0,825,277,261,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104d__9128.JPG"
1213,1,0,0,0,0,0,825,277,260,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104c__9127.JPG"
1214,1,0,0,0,0,0,825,277,259,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104b__9126.JPG"
1215,1,0,0,0,0,0,825,277,258,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104a__9125.JPG"
1216,1,0,0,0,0,0,825,277,257,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104_overview__9124.JPG"
1217,1,0,0,0,0,0,825,277,257,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104__9129.JPG"
1218,1,0,0,0,0,0,825,277,257,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104_overview__9118.JPG"
1219,1,0,0,0,0,0,825,277,257,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104_overview__9119.JPG"
1220,1,0,0,0,0,0,825,277,257,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104_overview__9120.JPG"
1221,1,0,0,0,0,0,825,277,257,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104_overview__9121.JPG"
1222,1,0,0,0,0,0,825,277,257,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104_overview__9122.JPG"
1223,1,0,0,0,0,0,825,277,257,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\84_17-WB-104_overview__9123.JPG"
1224,1,0,0,0,0,0,808,276,256,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\67_17-WB-102_9067.JPG"
1225,1,0,0,0,0,0,803,275,255,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\62_17-WB-101_.JPG"
1226,1,0,0,0,0,0,802,274,254,0,"\Photos\USTProject\2017SpringFieldPhotos\EricPhotos\61_17-WB-100_9065.JPG"
1227,1,0,0,0,0,0,763,273,253,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\165_17-WB-10_0117.JPG"
1228,1,0,0,0,0,0,763,273,253,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\165_17-WB-10_0118.JPG"
1229,1,0,0,0,0,0,763,273,253,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\165_17-WB-10_0119.JPG"
1230,1,0,0,0,0,0,763,273,253,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\165_17-WB-10_0120.JPG"
1231,1,0,0,0,0,0,763,273,253,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\165_17-WB-10_0121.JPG"
1232,1,0,0,0,0,0,763,273,253,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\165_17-WB-10_0122.JPG"
1233,1,0,0,0,0,0,763,273,253,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\165_17-WB-10_0123.JPG"
1234,1,0,0,0,0,0,763,273,253,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\165_17-WB-10_0124.JPG"
1235,1,0,0,0,0,0,720,264,225,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\122_17-WB-1_0001.JPG"
1236,1,0,0,0,0,0,720,264,225,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\122_17-WB-1_0002.JPG"
1237,1,0,0,0,0,0,720,264,225,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\122_17-WB-1_0004.JPG"
1238,1,0,0,0,0,0,846,283,276,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_17_LW_1_0195.JPG"
1239,1,0,0,0,0,0,846,283,276,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_17_LW_1_0196.JPG"
1240,1,0,0,0,0,0,846,283,276,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_17_LW_1_0197.JPG"
1241,1,0,0,0,0,0,846,283,276,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_17_LW_1_0198.JPG"
1242,1,0,0,0,0,0,846,283,276,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_17_LW_1_0199.JPG"
1243,1,0,0,0,0,0,846,283,276,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_17_LW_1a_0200.JPG"
1244,1,0,0,0,0,0,846,283,276,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_17_LW_1a_0204.JPG"
1245,1,0,0,0,0,0,846,283,276,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_17_LW_1b_0201.JPG"
1246,1,0,0,0,0,0,846,283,276,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_17_LW_1b_0202.JPG"
1247,1,0,0,0,0,0,846,283,276,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_17_LW_1b_0205.JPG"
1248,1,0,0,0,0,0,846,283,276,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_17_LW_1c_0203.JPG"
1249,1,0,0,0,0,0,846,283,276,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_17_LW_1c_0206.JPG"
1250,1,0,0,0,0,0,861,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\LM8_0124.JPG"
1251,1,0,0,0,0,0,861,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\LM8_0125.JPG"
1252,1,0,0,0,0,0,861,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\LM8_0126.JPG"
1253,1,0,0,0,0,0,861,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\LM8_0127.JPG"
1254,1,0,0,0,0,0,861,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\LM8_0128.JPG"
1255,1,0,0,0,0,0,861,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\LM8_0129.JPG"
1256,1,0,0,0,0,0,861,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\LM8_0130.JPG"
1257,1,0,0,0,0,0,861,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\LM8_0131.JPG"
1258,1,0,0,0,0,0,861,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\LM8_0132.JPG"
1259,1,0,0,0,0,0,861,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\LM8_0133.JPG"
1260,1,0,0,0,0,0,844,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\12_NoSample_0182.JPG"
1261,1,0,0,0,0,0,844,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\12_NoSample_0183.JPG"
1262,1,0,0,0,0,0,844,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\12_NoSample_0184.JPG"
1263,1,0,0,0,0,0,844,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\12_NoSample_0185.JPG"
1264,1,0,0,0,0,0,846,283,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_NoSample_0186.JPG"
1265,1,0,0,0,0,0,846,283,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_NoSample_0187.JPG"
1266,1,0,0,0,0,0,846,283,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_NoSample_0188.JPG"
1267,1,0,0,0,0,0,846,283,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_NoSample_0192.JPG"
1268,1,0,0,0,0,0,846,283,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_NoSample_0193.JPG"
1269,1,0,0,0,0,0,846,283,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\14_NoSample_0194.JPG"
1270,1,0,0,0,0,0,847,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\15_NoSample_0213.JPG"
1271,1,0,0,0,0,0,847,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\15_NoSample_0214.JPG"
1272,1,0,0,0,0,0,847,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\15_NoSample_0215.JPG"
1273,1,0,0,0,0,0,847,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\15_NoSample_0216.JPG"
1274,1,0,0,0,0,0,847,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\15_NoSample_0217.JPG"
1275,1,0,0,0,0,0,847,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\15_NoSample_0218.JPG"
1276,1,0,0,0,0,0,847,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\15_NoSample_0219.JPG"
1277,1,0,0,0,0,0,847,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\15_NoSample_0220.JPG"
1278,1,0,0,0,0,0,847,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\15_NoSample_0221.JPG"
1279,1,0,0,0,0,0,847,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\15_NoSample_0222.JPG"
1280,1,0,0,0,0,0,847,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\15_NoSample_0223.JPG"
1281,1,0,0,0,0,0,847,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\15_NoSample_0224.JPG"
1282,1,0,0,0,0,0,847,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\15_NoSample_0225.JPG"
1283,1,0,0,0,0,0,848,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\16_NoSample_0226.JPG"
1284,1,0,0,0,0,0,848,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\16_NoSample_0227.JPG"
1285,1,0,0,0,0,0,848,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\16_NoSample_0228.JPG"
1286,1,0,0,0,0,0,848,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\16_NoSample_0229.JPG"
1287,1,0,0,0,0,0,848,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\16_NoSample_0230 2.JPG"
1288,1,0,0,0,0,0,848,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\16_NoSample_0230.JPG"
1289,1,0,0,0,0,0,848,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\16_NoSample_0231.JPG"
1290,1,0,0,0,0,0,848,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\16_NoSample_0232.JPG"
1291,1,0,0,0,0,0,848,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\16_NoSample_0233.JPG"
1292,1,0,0,0,0,0,848,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\16_NoSample_0234.JPG"
1293,1,0,0,0,0,0,849,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\17_NoSample_0236.JPG"
1294,1,0,0,0,0,0,850,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\18_NoSample_0239.JPG"
1295,1,0,0,0,0,0,851,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\19_NoSample_0241 2.JPG"
1296,1,0,0,0,0,0,851,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\19_NoSample_0241.JPG"
1297,1,0,0,0,0,0,851,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\19_NoSample_0242.JPG"
1298,1,0,0,0,0,0,851,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\19_NoSample_0243.JPG"
1299,1,0,0,0,0,0,851,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\19_NoSample_0244.JPG"
1300,1,0,0,0,0,0,851,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\19_NoSample_0245.JPG"
1301,1,0,0,0,0,0,851,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\19_NoSample_0246.JPG"
1302,1,0,0,0,0,0,851,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\19_NoSample_0247.JPG"
1303,1,0,0,0,0,0,852,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\20_NoSample_0251.JPG"
1304,1,0,0,0,0,0,852,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\20_NoSample_0252.JPG"
1305,1,0,0,0,0,0,853,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\21_NoSample_0253.JPG"
1306,1,0,0,0,0,0,853,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\21_NoSample_0254.JPG"
1307,1,0,0,0,0,0,853,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\21_NoSample_0255.JPG"
1308,1,0,0,0,0,0,853,,,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\21_NoSample_0256.JPG"
